id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
903,34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,failure,no
486,55,services,divorced,secondary,yes,-404,yes,no,cellular,22,jul,502,3,-1,0,unknown,no
3765,55,technician,divorced,secondary,no,3450,no,no,cellular,10,feb,169,1,183,1,failure,yes
2516,30,management,married,tertiary,no,1882,yes,no,cellular,11,aug,249,5,-1,0,unknown,no
1262,43,blue-collar,married,primary,no,-98,yes,yes,cellular,12,may,112,2,330,3,other,no
3094,56,retired,married,secondary,no,3948,no,no,cellular,3,apr,484,1,135,3,failure,no
2301,57,services,divorced,secondary,no,14,no,yes,cellular,22,jul,445,2,-1,0,unknown,no
922,67,blue-collar,married,secondary,no,16353,no,no,cellular,27,oct,223,2,-1,0,unknown,no
1128,43,technician,divorced,secondary,no,167,no,no,cellular,4,aug,211,3,-1,0,unknown,no
3524,45,services,married,secondary,no,0,no,yes,cellular,8,jul,47,7,-1,0,unknown,no
3812,26,blue-collar,single,primary,no,3342,yes,no,unknown,4,jun,329,4,-1,0,unknown,no
2563,55,admin.,married,secondary,no,865,yes,no,cellular,17,apr,85,1,151,1,failure,no
66,31,services,married,secondary,no,338,yes,no,cellular,28,jan,155,1,-1,0,unknown,no
3667,30,management,single,tertiary,yes,35,no,no,cellular,30,jul,185,4,-1,0,unknown,no
2660,32,unemployed,married,secondary,no,10,yes,no,unknown,6,may,501,4,-1,0,unknown,no
2134,58,retired,married,secondary,no,425,yes,yes,cellular,17,nov,100,1,-1,0,unknown,no
55,48,admin.,married,secondary,no,3064,yes,no,telephone,15,jul,159,2,-1,0,unknown,no
1470,55,blue-collar,married,primary,no,4103,no,no,cellular,19,nov,291,1,-1,0,unknown,no
3968,58,management,married,tertiary,no,1831,no,no,cellular,17,nov,1531,1,-1,0,unknown,no
2867,27,unemployed,single,tertiary,no,1,no,no,cellular,3,feb,65,2,-1,0,unknown,no
2827,49,services,married,secondary,no,320,no,no,telephone,9,feb,1971,4,-1,0,unknown,yes
4153,42,technician,married,secondary,no,440,yes,no,cellular,3,feb,13,5,-1,0,unknown,no
917,32,self-employed,single,secondary,no,1259,no,no,cellular,25,jul,184,2,-1,0,unknown,no
2213,24,student,single,secondary,no,822,no,no,cellular,27,oct,184,1,91,2,failure,yes
2746,47,technician,married,secondary,no,1219,no,no,cellular,18,aug,697,4,-1,0,unknown,yes
2369,45,entrepreneur,married,secondary,no,68,yes,no,unknown,7,may,254,1,-1,0,unknown,no
3116,39,self-employed,married,secondary,no,235,no,no,unknown,9,jun,217,1,-1,0,unknown,no
1959,44,blue-collar,married,secondary,no,2523,yes,no,unknown,29,may,1236,2,-1,0,unknown,no
4006,55,blue-collar,married,secondary,no,471,yes,no,unknown,30,may,58,2,-1,0,unknown,no
794,29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663,1,-1,0,unknown,yes
2283,45,entrepreneur,married,tertiary,no,0,yes,no,cellular,29,jul,100,3,-1,0,unknown,no
621,30,technician,single,tertiary,no,6619,yes,no,cellular,21,aug,239,8,-1,0,unknown,no
1661,45,admin.,single,secondary,no,-11,yes,no,cellular,5,may,247,1,-1,0,unknown,no
2439,28,blue-collar,married,secondary,no,64,yes,no,unknown,13,may,160,3,-1,0,unknown,no
2354,34,management,single,secondary,no,0,no,no,cellular,22,aug,132,4,-1,0,unknown,no
4319,70,retired,divorced,secondary,no,6850,no,no,telephone,5,mar,252,3,183,1,failure,no
3399,46,management,married,tertiary,no,1285,yes,no,unknown,27,may,89,1,-1,0,unknown,no
2014,74,retired,divorced,secondary,no,4079,no,no,cellular,19,oct,343,3,-1,0,unknown,yes
2777,25,services,single,secondary,no,-352,no,no,cellular,15,jul,246,1,-1,0,unknown,no
576,44,services,married,secondary,no,0,yes,yes,cellular,11,may,161,1,-1,0,unknown,no
1191,30,blue-collar,married,secondary,no,6,yes,no,cellular,28,jan,241,3,-1,0,unknown,no
1671,35,blue-collar,married,primary,no,624,yes,no,unknown,7,may,163,1,-1,0,unknown,no
2804,28,admin.,single,secondary,no,775,no,no,cellular,29,jan,603,2,-1,0,unknown,no
721,31,technician,single,tertiary,no,-162,yes,no,cellular,18,may,380,1,-1,0,unknown,no
2534,31,housemaid,married,primary,no,25,no,no,cellular,21,aug,169,5,-1,0,unknown,no
3176,28,admin.,single,secondary,no,4745,no,no,telephone,12,may,360,1,181,5,success,yes
2881,42,services,married,tertiary,no,12223,yes,no,cellular,19,nov,36,1,-1,0,unknown,no
918,25,admin.,married,secondary,no,18,yes,no,cellular,18,jul,225,1,-1,0,unknown,no
849,55,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,345,1,94,3,other,yes
4365,33,management,married,tertiary,no,150,no,no,cellular,21,aug,151,2,-1,0,unknown,no
1765,32,blue-collar,single,secondary,no,2,no,no,unknown,9,may,144,2,-1,0,unknown,no
1705,25,student,single,secondary,no,304,no,no,cellular,26,may,226,2,-1,0,unknown,yes
329,48,admin.,single,secondary,no,1150,yes,no,unknown,28,may,357,1,-1,0,unknown,no
1726,59,retired,married,primary,no,-47,yes,no,cellular,27,aug,84,4,-1,0,unknown,no
1201,40,technician,married,secondary,no,1270,no,no,cellular,17,apr,342,2,-1,0,unknown,no
236,33,blue-collar,married,secondary,no,3576,yes,no,cellular,2,apr,124,1,308,2,other,no
3293,59,management,divorced,primary,no,133,yes,no,cellular,9,jul,206,1,-1,0,unknown,no
4272,50,technician,married,tertiary,no,199,yes,yes,cellular,3,feb,116,2,253,1,failure,no
4061,28,blue-collar,married,secondary,no,2788,yes,no,unknown,6,jun,369,2,-1,0,unknown,yes
527,49,unemployed,divorced,secondary,no,66,no,no,cellular,9,jul,218,3,-1,0,unknown,no
4147,30,services,married,secondary,no,227,no,yes,unknown,3,jun,23,1,-1,0,unknown,no
2256,41,management,single,secondary,no,764,no,no,cellular,12,jun,230,2,-1,0,unknown,no
1904,28,student,single,tertiary,no,0,no,no,cellular,28,sep,294,2,105,7,other,yes
2084,41,blue-collar,married,secondary,no,343,yes,no,unknown,14,may,89,7,-1,0,unknown,no
3871,30,unemployed,married,secondary,no,142,yes,no,unknown,20,may,350,4,-1,0,unknown,no
4120,31,self-employed,single,tertiary,yes,-282,yes,no,cellular,20,nov,131,3,-1,0,unknown,no
1380,41,blue-collar,married,secondary,no,121,yes,no,cellular,13,may,16,6,176,5,other,no
2643,56,retired,divorced,secondary,no,212,no,yes,telephone,17,jul,27,1,-1,0,unknown,no
412,75,retired,divorced,tertiary,no,3810,yes,no,cellular,16,nov,262,1,183,1,failure,yes
3099,37,technician,married,secondary,yes,0,no,no,unknown,18,jun,236,1,-1,0,unknown,no
2976,28,blue-collar,single,secondary,no,56,yes,no,unknown,23,may,66,1,-1,0,unknown,no
3694,44,management,married,secondary,yes,0,yes,no,cellular,11,jul,96,2,-1,0,unknown,no
4492,32,technician,single,secondary,no,309,yes,yes,cellular,16,apr,346,1,234,3,failure,no
931,41,admin.,married,secondary,no,2993,yes,no,cellular,22,jul,24,12,-1,0,unknown,no
2790,37,technician,single,secondary,no,435,yes,no,unknown,26,may,210,1,-1,0,unknown,no
3077,45,entrepreneur,married,secondary,no,128,no,yes,cellular,18,nov,275,2,-1,0,unknown,no
3433,58,management,married,secondary,no,139,no,no,cellular,27,may,188,1,161,2,other,no
2350,34,technician,married,secondary,no,0,yes,no,cellular,29,aug,116,4,-1,0,unknown,no
10,39,services,married,secondary,no,9374,yes,no,unknown,20,may,273,1,-1,0,unknown,no
3992,41,admin.,married,tertiary,no,1287,no,no,unknown,16,jun,286,1,-1,0,unknown,no
2880,43,management,married,secondary,no,481,yes,no,telephone,18,nov,164,1,110,2,other,no
1046,35,retired,married,primary,no,285,yes,no,cellular,29,jan,136,1,-1,0,unknown,no
3328,32,management,single,tertiary,no,112,yes,no,cellular,5,may,118,1,-1,0,unknown,no
631,33,technician,married,tertiary,no,8023,no,no,cellular,30,nov,107,1,105,3,failure,no
2308,36,management,divorced,tertiary,no,5195,yes,no,unknown,2,jun,55,25,-1,0,unknown,no
3466,41,admin.,divorced,secondary,no,1088,yes,no,cellular,28,jan,138,1,-1,0,unknown,no
2887,35,technician,single,tertiary,no,470,yes,no,cellular,25,jul,743,13,-1,0,unknown,yes
2374,32,blue-collar,divorced,secondary,no,739,yes,no,unknown,9,may,171,1,-1,0,unknown,no
793,49,management,divorced,tertiary,no,1405,no,no,unknown,8,jun,29,1,-1,0,unknown,no
180,28,technician,single,tertiary,no,172,yes,yes,cellular,2,feb,194,2,-1,0,unknown,no
396,34,admin.,married,secondary,no,613,yes,no,cellular,4,jun,80,1,-1,0,unknown,no
2093,47,technician,married,secondary,no,72,no,no,unknown,29,may,278,1,-1,0,unknown,no
1057,23,management,single,tertiary,no,736,yes,no,cellular,30,apr,119,1,-1,0,unknown,no
228,36,blue-collar,married,primary,no,123,yes,no,cellular,18,may,9,1,-1,0,unknown,no
400,35,technician,divorced,tertiary,no,4515,yes,no,cellular,19,nov,98,2,-1,0,unknown,no
2868,40,services,married,secondary,no,771,yes,no,cellular,15,may,173,4,-1,0,unknown,no
1649,37,services,single,secondary,no,608,no,no,cellular,14,may,380,3,-1,0,unknown,no
3922,48,blue-collar,married,secondary,no,1143,yes,no,cellular,17,apr,264,1,317,1,failure,no
384,41,blue-collar,married,primary,no,8,yes,no,cellular,15,jul,155,2,-1,0,unknown,no
996,58,management,married,secondary,no,37,no,no,cellular,18,aug,84,11,-1,0,unknown,no
836,55,housemaid,married,primary,no,16,no,no,unknown,20,jun,64,1,-1,0,unknown,no
1169,37,admin.,married,secondary,no,1193,no,no,cellular,12,may,396,2,-1,0,unknown,no
1060,48,management,married,tertiary,no,1147,no,no,cellular,5,aug,389,1,64,2,success,yes
714,56,management,single,tertiary,no,15311,no,no,cellular,29,apr,157,6,-1,0,unknown,no
1050,36,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,332,3,-1,0,unknown,no
407,39,technician,married,secondary,no,130,no,no,cellular,8,jul,202,2,-1,0,unknown,no
759,42,entrepreneur,married,tertiary,no,233,no,no,cellular,5,feb,446,1,-1,0,unknown,no
1218,54,unknown,married,unknown,no,2508,no,no,unknown,20,jun,34,8,-1,0,unknown,no
3019,37,technician,divorced,secondary,no,2610,yes,no,cellular,13,may,53,1,-1,0,unknown,no
1336,26,blue-collar,single,secondary,no,856,yes,yes,cellular,30,jul,95,5,-1,0,unknown,no
4455,50,blue-collar,married,secondary,no,181,yes,no,cellular,17,apr,599,2,-1,0,unknown,no
3191,46,blue-collar,married,secondary,no,137,no,no,unknown,20,jun,252,3,-1,0,unknown,no
3232,56,management,married,tertiary,no,856,yes,yes,cellular,4,feb,70,4,7,7,other,no
4391,39,self-employed,married,secondary,no,266,no,no,cellular,11,may,102,2,-1,0,unknown,no
4002,58,technician,divorced,secondary,no,-123,no,no,cellular,5,aug,131,2,-1,0,unknown,no
2627,33,technician,married,secondary,no,181,yes,yes,telephone,28,jul,265,2,-1,0,unknown,no
676,58,management,single,tertiary,no,2,yes,no,telephone,11,may,168,3,-1,0,unknown,no
2336,35,management,married,tertiary,no,2682,yes,no,cellular,9,jul,156,1,-1,0,unknown,no
3809,52,blue-collar,married,secondary,no,161,yes,no,unknown,13,may,274,2,-1,0,unknown,no
3918,45,technician,married,secondary,no,49,no,no,cellular,29,jul,65,2,-1,0,unknown,no
3379,56,admin.,divorced,unknown,no,789,yes,no,cellular,8,may,1022,1,360,2,failure,no
2670,46,admin.,married,secondary,no,0,yes,yes,cellular,20,apr,239,2,259,2,failure,no
2347,35,management,single,tertiary,no,71,yes,no,unknown,21,may,836,12,-1,0,unknown,no
2888,38,technician,married,secondary,no,0,no,no,cellular,28,aug,82,4,-1,0,unknown,no
3375,50,blue-collar,married,unknown,no,452,no,no,cellular,20,aug,181,2,-1,0,unknown,no
2957,50,housemaid,married,primary,no,0,no,no,unknown,20,jun,179,2,-1,0,unknown,no
2491,58,retired,married,primary,no,4007,no,no,cellular,30,nov,598,4,-1,0,unknown,no
1061,49,services,married,secondary,no,1122,no,no,cellular,4,aug,143,1,-1,0,unknown,no
3013,49,technician,married,tertiary,no,523,yes,no,cellular,3,mar,152,2,-1,0,unknown,yes
3854,49,technician,married,tertiary,no,1843,yes,no,cellular,25,may,269,1,-1,0,unknown,no
1686,47,technician,married,secondary,no,302,yes,no,unknown,20,jun,89,3,-1,0,unknown,no
2187,51,blue-collar,married,primary,no,-11,no,no,telephone,16,jul,126,4,-1,0,unknown,no
844,40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no
3439,34,admin.,married,secondary,no,5320,no,no,cellular,3,mar,114,6,467,5,other,no
2920,24,blue-collar,married,secondary,no,9,yes,no,unknown,27,may,292,7,-1,0,unknown,no
988,42,management,single,tertiary,no,525,no,no,cellular,13,aug,127,2,-1,0,unknown,no
4303,46,technician,single,secondary,no,834,yes,no,cellular,11,jul,196,2,-1,0,unknown,no
2394,44,unknown,married,secondary,no,2319,no,no,cellular,4,aug,251,3,-1,0,unknown,no
914,33,technician,divorced,secondary,no,9,no,no,cellular,21,aug,91,2,-1,0,unknown,no
3260,45,admin.,married,primary,no,542,no,no,cellular,11,may,8,5,350,3,other,no
2055,48,technician,married,secondary,no,568,yes,no,cellular,2,sep,378,2,386,1,success,yes
2736,54,unknown,married,secondary,no,1157,no,no,cellular,26,may,98,2,-1,0,unknown,no
1263,49,technician,married,secondary,no,4667,yes,no,unknown,19,may,130,2,-1,0,unknown,no
1455,39,technician,married,tertiary,no,14,no,no,cellular,28,jan,114,2,-1,0,unknown,no
864,43,management,married,primary,no,8167,yes,no,unknown,19,may,114,2,-1,0,unknown,no
3629,31,blue-collar,married,secondary,no,401,no,no,cellular,14,aug,96,3,-1,0,unknown,no
2069,38,management,single,tertiary,no,35,yes,no,cellular,17,apr,156,1,273,3,failure,no
3425,26,management,single,tertiary,no,1177,no,no,cellular,19,oct,116,1,-1,0,unknown,no
3727,34,technician,single,secondary,no,475,yes,no,cellular,29,jul,538,8,-1,0,unknown,no
136,29,admin.,single,secondary,no,428,yes,yes,cellular,7,may,54,1,345,2,failure,no
3440,32,services,married,secondary,no,4885,yes,yes,cellular,18,nov,400,2,-1,0,unknown,no
3515,44,management,single,tertiary,no,1206,no,no,cellular,9,jul,160,2,-1,0,unknown,no
2689,30,management,single,tertiary,no,4213,no,no,cellular,25,aug,142,4,-1,0,unknown,no
3092,46,management,married,tertiary,no,523,yes,no,cellular,6,may,105,4,366,2,failure,no
1541,43,self-employed,married,secondary,no,634,yes,no,cellular,17,nov,65,1,131,1,failure,no
3920,42,technician,married,secondary,no,613,yes,no,cellular,11,may,432,2,-1,0,unknown,no
1352,23,student,single,secondary,no,1021,no,no,telephone,19,jun,79,9,-1,0,unknown,no
1398,34,technician,single,secondary,no,341,no,yes,cellular,29,jan,136,1,262,3,failure,no
4220,33,blue-collar,single,secondary,no,-416,yes,no,unknown,16,may,767,2,-1,0,unknown,yes
2860,31,management,single,tertiary,no,2590,no,no,cellular,23,sep,103,2,484,2,other,no
550,54,blue-collar,married,primary,no,211,no,no,unknown,19,jun,200,2,-1,0,unknown,no
1331,42,self-employed,married,secondary,no,97,no,no,cellular,10,jul,108,2,-1,0,unknown,no
508,41,blue-collar,single,secondary,no,428,yes,no,cellular,12,may,92,1,-1,0,unknown,no
1063,33,blue-collar,married,primary,no,1165,yes,no,unknown,21,may,420,2,-1,0,unknown,no
3449,28,unemployed,single,secondary,no,304,no,no,cellular,14,jun,516,1,-1,0,unknown,no
3878,34,blue-collar,single,secondary,no,13683,yes,no,unknown,3,jun,115,3,-1,0,unknown,no
182,34,admin.,single,secondary,no,6979,yes,no,cellular,15,may,14,5,-1,0,unknown,no
4479,39,admin.,single,secondary,no,163,yes,no,cellular,30,jan,107,2,-1,0,unknown,no
2199,35,admin.,divorced,secondary,no,148,no,yes,cellular,8,jul,199,1,-1,0,unknown,no
2596,32,technician,married,secondary,no,4,no,no,cellular,4,feb,145,2,260,4,failure,no
3492,37,blue-collar,married,secondary,no,954,yes,no,unknown,2,jun,402,9,-1,0,unknown,no
830,42,management,single,tertiary,no,0,no,no,cellular,7,sep,99,1,-1,0,unknown,no
2715,32,management,single,tertiary,no,2629,no,no,cellular,28,aug,77,4,-1,0,unknown,no
2569,53,technician,married,secondary,no,4541,yes,no,unknown,15,may,190,6,-1,0,unknown,no
681,31,technician,married,secondary,no,251,no,yes,cellular,29,aug,156,2,-1,0,unknown,no
3861,50,services,married,secondary,no,961,no,yes,cellular,14,aug,757,4,-1,0,unknown,no
506,52,self-employed,single,primary,no,217,no,yes,cellular,15,jul,193,6,-1,0,unknown,no
1391,21,services,single,secondary,no,361,no,no,telephone,5,jun,329,1,95,1,other,no
196,27,blue-collar,single,secondary,no,5563,yes,no,unknown,30,may,435,2,-1,0,unknown,no
1114,36,technician,divorced,secondary,no,487,no,yes,cellular,11,aug,268,3,-1,0,unknown,no
3044,53,entrepreneur,married,unknown,no,7,no,no,cellular,20,nov,68,1,-1,0,unknown,no
3069,39,blue-collar,married,primary,no,800,yes,no,cellular,19,nov,76,6,-1,0,unknown,no
3033,50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,failure,yes
1174,35,management,married,tertiary,no,317,yes,no,unknown,23,may,162,3,-1,0,unknown,no
1175,60,housemaid,married,primary,no,517,no,no,unknown,12,jun,1178,3,-1,0,unknown,no
3065,55,services,married,secondary,no,-31,no,yes,cellular,13,aug,81,2,-1,0,unknown,no
831,47,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,761,2,-1,0,unknown,yes
7,39,technician,married,secondary,no,147,yes,no,cellular,6,may,151,2,-1,0,unknown,no
3319,41,student,married,secondary,no,1309,no,no,unknown,20,jun,28,4,-1,0,unknown,no
4380,57,housemaid,married,secondary,no,0,no,no,cellular,22,aug,197,2,-1,0,unknown,no
3569,50,management,married,tertiary,no,78,yes,no,cellular,14,jan,218,3,161,9,other,no
260,54,housemaid,married,secondary,no,209,yes,yes,cellular,25,jul,97,1,-1,0,unknown,no
4068,30,blue-collar,single,secondary,no,6900,no,no,cellular,21,nov,816,1,-1,0,unknown,no
2576,31,services,single,secondary,no,469,no,yes,cellular,2,feb,111,1,-1,0,unknown,no
3192,37,technician,married,tertiary,no,6968,no,no,cellular,1,jun,175,1,-1,0,unknown,no
2162,40,admin.,single,secondary,no,-1,no,no,cellular,7,jul,173,1,-1,0,unknown,no
522,43,admin.,divorced,secondary,no,738,yes,no,cellular,21,nov,585,4,191,4,failure,no
4022,31,admin.,married,secondary,no,5,yes,yes,cellular,16,jul,101,7,-1,0,unknown,no
268,38,admin.,single,secondary,no,902,yes,no,telephone,31,jul,58,13,-1,0,unknown,no
1825,60,entrepreneur,married,primary,no,0,no,no,telephone,23,jul,40,1,-1,0,unknown,no
2417,62,management,married,tertiary,no,0,no,no,cellular,13,oct,78,3,-1,0,unknown,no
2026,25,admin.,married,secondary,no,894,yes,no,unknown,28,may,328,1,-1,0,unknown,no
1242,35,blue-collar,married,primary,no,298,yes,no,cellular,13,may,135,2,370,2,failure,no
1772,35,management,married,tertiary,no,1253,yes,no,unknown,19,may,210,2,-1,0,unknown,no
4488,31,unemployed,single,secondary,no,315,no,no,cellular,30,jan,130,1,2,1,other,no
3339,34,blue-collar,divorced,secondary,no,0,no,yes,unknown,21,may,339,1,-1,0,unknown,no
276,35,housemaid,married,tertiary,no,11219,no,no,cellular,12,aug,699,2,79,1,failure,no
124,51,management,single,tertiary,yes,-55,yes,no,cellular,11,may,281,2,266,6,failure,no
664,46,blue-collar,single,secondary,no,324,yes,no,unknown,30,may,293,6,-1,0,unknown,no
4431,37,blue-collar,married,primary,no,190,yes,yes,unknown,8,may,194,1,-1,0,unknown,no
2518,30,technician,single,secondary,no,175,no,no,cellular,25,aug,167,4,-1,0,unknown,no
643,39,management,married,tertiary,no,2763,yes,no,unknown,2,jun,526,2,-1,0,unknown,yes
2782,41,technician,married,secondary,no,64,yes,yes,unknown,8,may,210,2,-1,0,unknown,no
1397,31,blue-collar,married,secondary,no,631,yes,no,unknown,23,may,248,4,-1,0,unknown,no
771,52,technician,married,secondary,no,1781,yes,no,unknown,19,may,144,2,-1,0,unknown,no
652,50,self-employed,divorced,tertiary,no,59,yes,no,unknown,28,may,67,2,-1,0,unknown,no
2438,39,management,married,tertiary,no,691,yes,yes,cellular,16,apr,517,1,255,1,failure,no
3735,43,unemployed,married,tertiary,no,58,yes,no,cellular,9,feb,48,4,-1,0,unknown,no
4141,37,management,married,tertiary,no,0,no,no,cellular,11,mar,129,4,107,2,failure,no
